error_code,error_desc,channel,issuer_bank,amount,bank_uptime_pct,attempts_made,label
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,UTIB,40499.69,96.5,0,COMMERCIAL_DISPUTE
CHECKOUT_DROPPED_OFF,user ne checkout beech me chhod diya,MAGIC_CHECKOUT,KKBK,16577.47,97.8,1,BEHAVIORAL_DROPOFF
CART_ABANDONED_SHIPPING_FRICTION,shipping fee dekh kar customer ne cart chhod diya,MAGIC_CHECKOUT,UTIB,33742.36,96.5,3,BEHAVIORAL_DROPOFF
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,SBIN,10024.36,78.2,0,SOFT_FINANCIAL
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,HDFC,33494.44,99.4,2,BEHAVIORAL_DROPOFF
NPCI_TIMEOUT,Card network switch response timed out,UPI_AUTOPAY,KKBK,4913.33,97.8,0,TRANSIENT_TECHNICAL
INVALID_VPA_PERMANENT,"VPA does not exist, invalid payee address",UPI_AUTOPAY,ICIC,14921.76,98.9,1,HARD_PERMANENT
UPI_DAILY_LIMIT_EXCEEDED,"limit exceed, transaction declined by bank",UPI_AUTOPAY,KKBK,26056.66,97.8,0,SOFT_FINANCIAL
CHECKOUT_DROPPED_OFF,user ne checkout beech me chhod diya,MAGIC_CHECKOUT,UTIB,16989.1,96.5,0,BEHAVIORAL_DROPOFF
UPI_DAILY_LIMIT_EXCEEDED,"limit exceed, transaction declined by bank",UPI_AUTOPAY,HDFC,33707.28,99.4,3,SOFT_FINANCIAL
NPCI_TIMEOUT,"NPCI timeout, bank se confirmation nahi aaya",UPI_AUTOPAY,HDFC,35779.72,99.4,0,TRANSIENT_TECHNICAL
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,HDFC,37624.82,99.4,0,HARD_PERMANENT
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,ICIC,723.73,98.9,1,HARD_PERMANENT
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,SBIN,28365.97,78.2,3,COMMERCIAL_DISPUTE
UPI_DAILY_LIMIT_EXCEEDED,"UPI daily cap khatam, kal retry karo",UPI_AUTOPAY,UTIB,44672.9,96.5,1,SOFT_FINANCIAL
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,HDFC,33573.97,99.4,2,HARD_PERMANENT
STOLEN_CARD,"chori ka card report hua, block hai",CARD_MANDATE,ICIC,44851.52,98.9,0,HARD_PERMANENT
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,UTIB,34785.72,96.5,1,HARD_PERMANENT
CART_ABANDONED_SHIPPING_FRICTION,shipping fee dekh kar customer ne cart chhod diya,MAGIC_CHECKOUT,KKBK,11975.54,97.8,3,BEHAVIORAL_DROPOFF
MANDATE_AMOUNT_EXCEEDS_CAP,"autopay cap se zyada amount, bank ne decline kiya",UPI_AUTOPAY,HDFC,43420.92,99.4,0,SOFT_FINANCIAL
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,UTIB,37387.32,96.5,0,BEHAVIORAL_DROPOFF
TOKENIZATION_TIMEOUT,"tokenization service slow, mandate auth timed out",CARD_MANDATE,SBIN,39324.02,78.2,0,TRANSIENT_TECHNICAL
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,KKBK,44297.15,97.8,0,BEHAVIORAL_DROPOFF
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,UTIB,36937.01,96.5,1,HARD_PERMANENT
GATEWAY_ERROR,issuer node degraded during mandate authorization,UPI_AUTOPAY,SBIN,34960.6,78.2,0,TRANSIENT_TECHNICAL
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,KKBK,38724.55,97.8,1,SOFT_FINANCIAL
BANK_DEBIT_FAILED_TECHNICAL,"bank server busy, auto-debit fail ho gaya technical issue se",UPI_AUTOPAY,KKBK,10522.21,97.8,1,TRANSIENT_TECHNICAL
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,SBIN,4685.29,78.2,0,HARD_PERMANENT
INSUFFICIENT_FUNDS,Salary credit not yet posted; balance too low for auto-debit,UPI_AUTOPAY,KKBK,42410.14,97.8,1,SOFT_FINANCIAL
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,ICIC,2390.31,98.9,1,TRANSIENT_TECHNICAL
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,KKBK,43745.97,97.8,1,COMMERCIAL_DISPUTE
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,SBIN,32525.06,78.2,0,BEHAVIORAL_DROPOFF
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,ICIC,31933.39,98.9,2,HARD_PERMANENT
INVOICE_APPROVAL_PENDING,Invoice stuck in enterprise procurement approval workflow,B2B_INVOICE,KKBK,26810.12,97.8,0,COMMERCIAL_DISPUTE
BANK_DEBIT_FAILED_TECHNICAL,debit attempt failed due to issuer switch congestion,UPI_AUTOPAY,SBIN,6641.01,78.2,3,TRANSIENT_TECHNICAL
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,UTIB,35426.6,96.5,2,HARD_PERMANENT
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,KKBK,8862.23,97.8,3,TRANSIENT_TECHNICAL
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,SBIN,43358.37,78.2,0,SOFT_FINANCIAL
CHECKOUT_DROPPED_OFF,user ne checkout beech me chhod diya,MAGIC_CHECKOUT,HDFC,32723.58,99.4,1,BEHAVIORAL_DROPOFF
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,UTIB,6579.04,96.5,0,BEHAVIORAL_DROPOFF
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,HDFC,23523.31,99.4,1,COMMERCIAL_DISPUTE
CART_ABANDONED_SHIPPING_FRICTION,shipping fee dekh kar customer ne cart chhod diya,MAGIC_CHECKOUT,SBIN,29786.54,78.2,0,BEHAVIORAL_DROPOFF
CART_ABANDONED_SHIPPING_FRICTION,shipping fee dekh kar customer ne cart chhod diya,MAGIC_CHECKOUT,SBIN,3353.11,78.2,3,BEHAVIORAL_DROPOFF
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,HDFC,17290.66,99.4,0,COMMERCIAL_DISPUTE
CART_ABANDONED_SHIPPING_FRICTION,shipping fee dekh kar customer ne cart chhod diya,MAGIC_CHECKOUT,UTIB,26406.63,96.5,2,BEHAVIORAL_DROPOFF
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,SBIN,23622.72,78.2,0,COMMERCIAL_DISPUTE
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,UTIB,37684.41,96.5,1,SOFT_FINANCIAL
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,HDFC,38959.36,99.4,0,TRANSIENT_TECHNICAL
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,KKBK,14930.9,97.8,2,HARD_PERMANENT
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,HDFC,778.1,99.4,2,HARD_PERMANENT
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,KKBK,22374.42,97.8,1,COMMERCIAL_DISPUTE
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,HDFC,44879.15,99.4,3,TRANSIENT_TECHNICAL
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,KKBK,23449.23,97.8,2,COMMERCIAL_DISPUTE
NPCI_TIMEOUT,UPI switch response timed out after 30 seconds,UPI_AUTOPAY,KKBK,5028.44,97.8,3,TRANSIENT_TECHNICAL
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,HDFC,43509.45,99.4,0,BEHAVIORAL_DROPOFF
MANDATE_AMOUNT_EXCEEDS_CAP,"autopay cap se zyada amount, bank ne decline kiya",UPI_AUTOPAY,UTIB,32379.07,96.5,0,SOFT_FINANCIAL
MANDATE_AMOUNT_EXCEEDS_CAP,"autopay cap se zyada amount, bank ne decline kiya",UPI_AUTOPAY,UTIB,25885.43,96.5,1,SOFT_FINANCIAL
BANK_DEBIT_FAILED_TECHNICAL,debit attempt failed due to issuer switch congestion,UPI_AUTOPAY,UTIB,30173.93,96.5,0,TRANSIENT_TECHNICAL
GATEWAY_ERROR,issuer node degraded during mandate authorization,UPI_AUTOPAY,HDFC,28446.98,99.4,0,TRANSIENT_TECHNICAL
CART_ABANDONED_SHIPPING_FRICTION,shipping fee dekh kar customer ne cart chhod diya,MAGIC_CHECKOUT,UTIB,36124.71,96.5,2,BEHAVIORAL_DROPOFF
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,ICIC,36862.72,98.9,0,BEHAVIORAL_DROPOFF
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,ICIC,20180.56,98.9,0,SOFT_FINANCIAL
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,ICIC,34633.55,98.9,0,COMMERCIAL_DISPUTE
GATEWAY_ERROR,"downstream gateway error, retry after clearing window",UPI_AUTOPAY,UTIB,33948.45,96.5,3,TRANSIENT_TECHNICAL
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,HDFC,15151.93,99.4,1,HARD_PERMANENT
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,ICIC,37324.83,98.9,0,TRANSIENT_TECHNICAL
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,ICIC,28056.25,98.9,2,HARD_PERMANENT
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,SBIN,12056.95,78.2,2,HARD_PERMANENT
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,ICIC,36304.01,98.9,0,COMMERCIAL_DISPUTE
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,ICIC,912.56,98.9,0,HARD_PERMANENT
UPI_DAILY_LIMIT_EXCEEDED,"UPI daily cap khatam, kal retry karo",UPI_AUTOPAY,KKBK,31569.93,97.8,1,SOFT_FINANCIAL
INVOICE_APPROVAL_PENDING,Invoice stuck in enterprise procurement approval workflow,B2B_INVOICE,UTIB,27907.12,96.5,0,COMMERCIAL_DISPUTE
GATEWAY_ERROR,504 Gateway Timeout from NPCI switch,UPI_AUTOPAY,HDFC,32082.33,99.4,2,TRANSIENT_TECHNICAL
NPCI_TIMEOUT,Card network switch response timed out,UPI_AUTOPAY,SBIN,32271.5,78.2,1,TRANSIENT_TECHNICAL
MANDATE_AMOUNT_EXCEEDS_CAP,"autopay cap se zyada amount, bank ne decline kiya",UPI_AUTOPAY,SBIN,41472.29,78.2,0,SOFT_FINANCIAL
INVOICE_APPROVAL_PENDING,Invoice stuck in enterprise procurement approval workflow,B2B_INVOICE,ICIC,44974.86,98.9,1,COMMERCIAL_DISPUTE
BANK_DEBIT_FAILED_TECHNICAL,Issuer node degradation during 02:00 AM auto-debit window,UPI_AUTOPAY,KKBK,7143.68,97.8,0,TRANSIENT_TECHNICAL
ACCOUNT_CLOSED,"account band ho gaya hai, retry bekar hai",UPI_AUTOPAY,SBIN,37529.34,78.2,0,HARD_PERMANENT
INSUFFICIENT_FUNDS,Salary credit not yet posted; balance too low for auto-debit,UPI_AUTOPAY,UTIB,29225.35,96.5,0,SOFT_FINANCIAL
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,ICIC,11116.12,98.9,0,BEHAVIORAL_DROPOFF
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,UTIB,25122.8,96.5,1,COMMERCIAL_DISPUTE
GATEWAY_ERROR,"payment gateway ne response nahi diya, timeout ho gaya",UPI_AUTOPAY,SBIN,38185.98,78.2,1,TRANSIENT_TECHNICAL
NPCI_TIMEOUT,"NPCI timeout, bank se confirmation nahi aaya",UPI_AUTOPAY,KKBK,40009.35,97.8,1,TRANSIENT_TECHNICAL
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,ICIC,19522.33,98.9,0,HARD_PERMANENT
INSUFFICIENT_FUNDS,"account me paise nahi hai, balance insufficient",UPI_AUTOPAY,KKBK,16196.28,97.8,2,SOFT_FINANCIAL
CHECKOUT_DROPPED_OFF,user ne checkout beech me chhod diya,MAGIC_CHECKOUT,SBIN,35840.75,78.2,1,BEHAVIORAL_DROPOFF
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,KKBK,31933.96,97.8,1,BEHAVIORAL_DROPOFF
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,KKBK,10405.76,97.8,0,COMMERCIAL_DISPUTE
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,UTIB,12256.45,96.5,3,TRANSIENT_TECHNICAL
BANK_DEBIT_FAILED_TECHNICAL,debit attempt failed due to issuer switch congestion,UPI_AUTOPAY,KKBK,19816.06,97.8,1,TRANSIENT_TECHNICAL
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,SBIN,1189.78,78.2,1,TRANSIENT_TECHNICAL
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,ICIC,21552.34,98.9,2,TRANSIENT_TECHNICAL
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,ICIC,3129.56,98.9,2,BEHAVIORAL_DROPOFF
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,HDFC,32169.54,99.4,1,HARD_PERMANENT
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,UTIB,9840.36,96.5,1,TRANSIENT_TECHNICAL
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,ICIC,10618.12,98.9,3,COMMERCIAL_DISPUTE
STOLEN_CARD,"chori ka card report hua, block hai",CARD_MANDATE,SBIN,34530.02,78.2,2,HARD_PERMANENT
UPI_DAILY_LIMIT_EXCEEDED,"UPI daily cap khatam, kal retry karo",UPI_AUTOPAY,HDFC,43695.78,99.4,0,SOFT_FINANCIAL
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,HDFC,27700.11,99.4,1,SOFT_FINANCIAL
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,SBIN,11345.47,78.2,1,TRANSIENT_TECHNICAL
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,HDFC,29293.08,99.4,1,HARD_PERMANENT
CART_ABANDONED_SHIPPING_FRICTION,shipping fee dekh kar customer ne cart chhod diya,MAGIC_CHECKOUT,HDFC,4417.53,99.4,1,BEHAVIORAL_DROPOFF
UPI_DAILY_LIMIT_EXCEEDED,"limit exceed, transaction declined by bank",UPI_AUTOPAY,UTIB,36259.95,96.5,1,SOFT_FINANCIAL
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,ICIC,8397.12,98.9,0,COMMERCIAL_DISPUTE
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,UTIB,39581.97,96.5,1,SOFT_FINANCIAL
CARD_EXPIRED,Mandate card token expired; bank declined authorization,CARD_MANDATE,ICIC,18183.36,98.9,0,HARD_PERMANENT
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,ICIC,20436.84,98.9,0,SOFT_FINANCIAL
STOLEN_CARD,"chori ka card report hua, block hai",CARD_MANDATE,HDFC,39592.58,99.4,0,HARD_PERMANENT
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,ICIC,4477.06,98.9,0,TRANSIENT_TECHNICAL
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,HDFC,14842.64,99.4,0,HARD_PERMANENT
ACCOUNT_CLOSED,"account band ho gaya hai, retry bekar hai",UPI_AUTOPAY,HDFC,43015.84,99.4,0,HARD_PERMANENT
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,KKBK,9982.37,97.8,0,COMMERCIAL_DISPUTE
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,KKBK,16962.11,97.8,0,BEHAVIORAL_DROPOFF
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,KKBK,6867.62,97.8,3,BEHAVIORAL_DROPOFF
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,KKBK,1936.13,97.8,1,BEHAVIORAL_DROPOFF
CART_ABANDONED_SHIPPING_FRICTION,shipping fee dekh kar customer ne cart chhod diya,MAGIC_CHECKOUT,ICIC,5027.42,98.9,2,BEHAVIORAL_DROPOFF
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,HDFC,22494.26,99.4,1,HARD_PERMANENT
CHECKOUT_DROPPED_OFF,OTP verification timed out during checkout,MAGIC_CHECKOUT,ICIC,42214.2,98.9,2,BEHAVIORAL_DROPOFF
TOKENIZATION_TIMEOUT,"tokenization service slow, mandate auth timed out",CARD_MANDATE,UTIB,42491.64,96.5,2,TRANSIENT_TECHNICAL
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,ICIC,11230.0,98.9,0,TRANSIENT_TECHNICAL
INSUFFICIENT_FUNDS,Mandate debit declined due to low card account balance,UPI_AUTOPAY,SBIN,35773.41,78.2,0,SOFT_FINANCIAL
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,UTIB,36528.46,96.5,2,SOFT_FINANCIAL
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,KKBK,4273.81,97.8,2,SOFT_FINANCIAL
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,KKBK,29014.94,97.8,0,COMMERCIAL_DISPUTE
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,UTIB,34405.58,96.5,0,COMMERCIAL_DISPUTE
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,UTIB,17091.98,96.5,1,TRANSIENT_TECHNICAL
ACCOUNT_CLOSED,"account band ho gaya hai, retry bekar hai",UPI_AUTOPAY,HDFC,14603.17,99.4,1,HARD_PERMANENT
NPCI_TIMEOUT,Card network switch response timed out,UPI_AUTOPAY,UTIB,44654.47,96.5,3,TRANSIENT_TECHNICAL
INVOICE_APPROVAL_PENDING,Invoice stuck in enterprise procurement approval workflow,B2B_INVOICE,KKBK,37440.15,97.8,0,COMMERCIAL_DISPUTE
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,KKBK,33703.49,97.8,1,HARD_PERMANENT
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,ICIC,33318.46,98.9,1,TRANSIENT_TECHNICAL
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,ICIC,17442.97,98.9,0,HARD_PERMANENT
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,UTIB,33286.33,96.5,1,TRANSIENT_TECHNICAL
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,HDFC,40997.57,99.4,0,HARD_PERMANENT
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,SBIN,32115.71,78.2,0,BEHAVIORAL_DROPOFF
GATEWAY_ERROR,"payment gateway ne response nahi diya, timeout ho gaya",UPI_AUTOPAY,SBIN,25786.88,78.2,1,TRANSIENT_TECHNICAL
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,UTIB,9429.34,96.5,2,HARD_PERMANENT
CART_ABANDONED_SHIPPING_FRICTION,shipping fee dekh kar customer ne cart chhod diya,MAGIC_CHECKOUT,HDFC,40716.84,99.4,2,BEHAVIORAL_DROPOFF
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,UTIB,37230.26,96.5,0,COMMERCIAL_DISPUTE
NPCI_TIMEOUT,UPI switch response timed out after 30 seconds,UPI_AUTOPAY,SBIN,6545.93,78.2,0,TRANSIENT_TECHNICAL
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,KKBK,32015.43,97.8,2,HARD_PERMANENT
INVOICE_APPROVAL_PENDING,Invoice stuck in enterprise procurement approval workflow,B2B_INVOICE,ICIC,18531.72,98.9,0,COMMERCIAL_DISPUTE
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,UTIB,12657.56,96.5,0,TRANSIENT_TECHNICAL
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,KKBK,666.26,97.8,2,COMMERCIAL_DISPUTE
NPCI_TIMEOUT,UPI switch response timed out after 30 seconds,UPI_AUTOPAY,UTIB,5973.32,96.5,2,TRANSIENT_TECHNICAL
INSUFFICIENT_FUNDS,Declined by customer bank due to low balance,UPI_AUTOPAY,HDFC,5363.59,99.4,3,SOFT_FINANCIAL
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,SBIN,24254.44,78.2,0,COMMERCIAL_DISPUTE
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,ICIC,24223.99,98.9,0,HARD_PERMANENT
UPI_DAILY_LIMIT_EXCEEDED,"UPI daily cap khatam, kal retry karo",UPI_AUTOPAY,HDFC,34292.08,99.4,1,SOFT_FINANCIAL
GATEWAY_ERROR,504 Gateway Timeout from NPCI switch,UPI_AUTOPAY,KKBK,38121.0,97.8,0,TRANSIENT_TECHNICAL
CHECKOUT_DROPPED_OFF,OTP verification timed out during checkout,MAGIC_CHECKOUT,HDFC,21208.74,99.4,0,BEHAVIORAL_DROPOFF
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,HDFC,37522.48,99.4,0,BEHAVIORAL_DROPOFF
CARD_EXPIRED,Mandate card token expired; bank declined authorization,CARD_MANDATE,SBIN,19729.93,78.2,0,HARD_PERMANENT
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,UTIB,26945.26,96.5,0,BEHAVIORAL_DROPOFF
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,SBIN,32675.7,78.2,0,HARD_PERMANENT
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,SBIN,15491.71,78.2,0,SOFT_FINANCIAL
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,UTIB,9188.29,96.5,2,HARD_PERMANENT
BANK_DEBIT_FAILED_TECHNICAL,debit attempt failed due to issuer switch congestion,UPI_AUTOPAY,UTIB,7057.92,96.5,0,TRANSIENT_TECHNICAL
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,SBIN,8440.73,78.2,0,HARD_PERMANENT
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,HDFC,39235.78,99.4,0,COMMERCIAL_DISPUTE
INSUFFICIENT_FUNDS,"account me paise nahi hai, balance insufficient",UPI_AUTOPAY,KKBK,7416.35,97.8,1,SOFT_FINANCIAL
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,HDFC,30877.06,99.4,1,COMMERCIAL_DISPUTE
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,KKBK,32477.33,97.8,2,HARD_PERMANENT
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,HDFC,6627.34,99.4,0,COMMERCIAL_DISPUTE
INSUFFICIENT_FUNDS,Declined by customer bank due to low balance,UPI_AUTOPAY,UTIB,352.26,96.5,0,SOFT_FINANCIAL
NPCI_TIMEOUT,"NPCI timeout, bank se confirmation nahi aaya",UPI_AUTOPAY,HDFC,38593.59,99.4,3,TRANSIENT_TECHNICAL
BANK_DEBIT_FAILED_TECHNICAL,Downstream bank gateway timeout during debit attempt,UPI_AUTOPAY,HDFC,29268.69,99.4,1,TRANSIENT_TECHNICAL
UPI_DAILY_LIMIT_EXCEEDED,"limit exceed, transaction declined by bank",UPI_AUTOPAY,UTIB,12853.87,96.5,1,SOFT_FINANCIAL
NPCI_TIMEOUT,Card network switch response timed out,UPI_AUTOPAY,SBIN,30792.76,78.2,1,TRANSIENT_TECHNICAL
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,UTIB,21664.46,96.5,0,HARD_PERMANENT
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,SBIN,6668.6,78.2,2,BEHAVIORAL_DROPOFF
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,ICIC,39710.68,98.9,0,HARD_PERMANENT
ACCOUNT_CLOSED,"account band ho gaya hai, retry bekar hai",UPI_AUTOPAY,ICIC,6649.62,98.9,1,HARD_PERMANENT
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,UTIB,5800.21,96.5,2,TRANSIENT_TECHNICAL
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,UTIB,19066.52,96.5,1,SOFT_FINANCIAL
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,UTIB,42866.31,96.5,1,BEHAVIORAL_DROPOFF
MANDATE_AMOUNT_EXCEEDS_CAP,"autopay cap se zyada amount, bank ne decline kiya",UPI_AUTOPAY,ICIC,30008.39,98.9,0,SOFT_FINANCIAL
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,SBIN,9918.99,78.2,0,HARD_PERMANENT
